"StedID","Stedtekst","Vandområde","Dato","Prøvetype","Målested, x-koordinat","Medie","Målested, y-koordinat","Analysefraktion","Stofparameter","Resultat-attribut","Resultat","Enhed","Detektionsgrænse LD","Kvantifikationsgrænse LQ","Kvalitetsmærke"
37000034,"HADERSLEV MØLLESTRØM, HADERSLEV","Hoptrupå m.fl.","10.04.2007 12.00.00 +02:00","Enkeltprøve",531011.3833360457,"Vandløb",6122425.855555215,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",2,"mg/l",9999999,NA,3
52000029,"HAVELSE Å, STRØ BRO","Havelseå","13.04.2010 12.00.00 +02:00","Enkeltprøve",697034,"Vandløb",6199415,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.035,"mg/l",9999999,NA,3
25000020,"HOLTUM Å, HYGILD","Skjernå","30.10.1979 12.00.00 +01:00","Enkeltprøve",514221,"Vandløb",6206158,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.08,"mg/l",9999999,NA,3
52000071,"MAGLEMOSE Å, V. F. LANDBOGÅRD","Havelseå","17.01.1996 12.00.00 +01:00","Enkeltprøve",697041,"Vandløb",6175529,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",6.66,"mg/l",9999999,NA,2
41000020,"BLÅ Å - BOVRUP BÆK, BLANSSKOV","Flere små vandløb til østk","20.03.2013 12.00.00 +01:00","Enkeltprøve",540197,"Vandløb",6094929,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",7.08,"mg/l",9999999,NA,2
49000059,"RAMLØSE Å, OLDTIDSVEJ","Poel Å","30.08.2000 12.00.00 +02:00","Enkeltprøve",694206,"Vandløb",6214368,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.185,"mg/l",9999999,NA,2
31000027,"VARDE Å, V. VAGTBORG","Vardeå","08.05.2018 12.00.00 +02:00","Enkeltprøve",471070.4,"Vandløb",6166409.28,"Total","Jern"," =",2.4,"mg/l",9999999,NA,3
50000057,"USSERØD Å, NIVE MØLLE","Mølleå","01.10.2008 12.00.00 +02:00","Enkeltprøve",718294,"Vandløb",6203518,"Total","Glødetab,susp.stof"," =",3,"mg/l",9999999,NA,3
21002399,"Nørreå, Ålum Bro","Gudenåen","20.05.1992 12.00.00 +02:00","Enkeltprøve",551247,"Vandløb",6256390,"Total","Phosphor, total-P"," =",0.18000000854954123,"mg/l",9999999,NA,2
22000234,"DAMHUS Å, SLYK BRO","Store Å","27.05.1991 12.00.00 +02:00","Enkeltprøve",456912,"Vandløb",6244938,"Ej oplyst","Phosphor, total-P"," =",0.077,"mg/l",9999999,NA,2
16000030,"LYBY-GRØNNING GRØFT, HULEBRO","Hellegård/Vium Mølle åer","28.08.2003 12.00.00 +02:00","Puljet prøve / flowproportional",502618,"Vandløb",6277473,"Total","Suspenderede stoffer"," =",21,"mg/l",9999999,NA,2
10000016,"HASSERIS Å, FREJLEV, CEMENTBRO","Dybvadå m.fl","28.12.2000 12.00.00 +01:00","Enkeltprøve",549084,"Vandløb",6319586,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.049,"mg/l",9999999,NA,2
45000804,"Odense Å, Flægskov","Odense Å m.fl.","01.07.2019 12.00.00 +02:00","Enkeltprøve",579787,"Vandløb",6127896,"Total","Phosphor, total-P"," =",0.1,"mg/l",9999999,NA,3
10000013,"DYBVAD Å, NS BREDKILDE BÆK","Dybvadå m.fl","24.04.2001 12.00.00 +02:00","Enkeltprøve",524843,"Vandløb",6313484,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",6.12,"mg/l",9999999,NA,2
49000059,"RAMLØSE Å, OLDTIDSVEJ","Poel Å","31.07.1996 12.00.00 +02:00","Enkeltprøve",694206,"Vandløb",6214368,"Total","Phosphor, total-P"," =",0.52,"mg/l",9999999,NA,2
47000001,"HUNDSTRUP Å, ST 6.86","Hundstrup Å m.fl.","28.03.2000 12.00.00 +02:00","Puljet prøve / flowproportional",590429,"Vandløb",6106434,"Total","Suspenderede stoffer"," =",10,"mg/l",9999999,NA,2
41000125,"KONKEL BÆK, TILLØB TIL GRÅSTEN SLOTSSØ","Flere små vandløb til østk","01.12.1997 12.00.00 +01:00","Enkeltprøve",537579,"Vandløb",6086291,"Total","Nitrogen,total N"," =",3.9,"mg/l",9999999,NA,2
61000015,"NORDKANALEN, PST. BØTØ NOR N-INDVENDIG(2F)","Tingstedå","03.06.1997 12.00.00 +02:00","Enkeltprøve",687624,"Vandløb",6063269,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.087,"mg/l",9999999,NA,2
32000001,"VEJLE Å, HARALDSKÆR","Vejle Å","20.04.1998 12.00.00 +02:00","Enkeltprøve",527546,"Vandløb",6172937,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.056,"mg/l",9999999,NA,3
37000034,"HADERSLEV MØLLESTRØM, HADERSLEV","Hoptrupå m.fl.","24.11.2021 12.00.00 +01:00","Enkeltprøve",531011.3833360457,"Vandløb",6122425.855555215,"Total","Nitrogen,total N"," =",2.2,"mg/l",0.02,NA,3
60000036,"TUBÆK, TUBÆK MØLLE","Fakseå","19.07.2007 12.00.00 +02:00","Enkeltprøve",693459,"Vandløb",6111234,"Total","Nitrogen,total N"," =",6.19,"mg/l",9999999,NA,3
45000033,"ARRESKOV SØ, TILLØB 4, ARRESKOV SØ, TILLØB 4","Odense Å m.fl.","14.05.2002 12.00.00 +02:00","Enkeltprøve",582272,"Vandløb",6111917,"Total","Ammoniak+ammonium-N"," =",0.018,"mg/l",9999999,NA,2
45000035,"ARRESKOV SØ, TILLØB 1, ARRESKOV SØ, TILLØB 1","Odense Å m.fl.","19.12.1996 12.00.00 +01:00","Enkeltprøve",582790,"Vandløb",6114675,"Total","Phosphor, total-P"," =",0.089,"mg/l",9999999,NA,3
21000493,"NØRRE Å, RINDSHOLM","Gudenåen","26.09.1984 12.00.00 +02:00","Enkeltprøve",526898,"Vandløb",6250893,"Ej oplyst","Nitrogen,total N"," =",1.5,"mg/l",9999999,NA,2
22000050,"RÅSTED LILLE Å, HVOLDAL","Store Å","02.04.1996 12.00.00 +02:00","Enkeltprøve",463218,"Vandløb",6242385,"Total","Alkalinitet,total TA"," =",1.01,"mmol/l",9999999,NA,3
67000019,"Øle Å, ns Vibebakke","Sydøst Bornholm","20.06.2023 12.00.00 +02:00","Enkeltprøve",885424,"Vandløb",6121583,"Total","Alkalinitet,total TA"," =",2,"mmol/l",0.05,NA,2
62000018,"ÅMOSE RENDEN, ÅMOSE BRO","Halstedå","19.06.1990 12.00.00 +02:00","Enkeltprøve",645959,"Vandløb",6081994,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",2,"mg/l",9999999,NA,2
65000001,"HOVEDKANAL, 39, KRAMNITZE PUMPESTATION","Kystområde ved Femer Bælt","06.12.1999 12.00.00 +01:00","Enkeltprøve",644945,"Vandløb",6065053,"Total","pH"," =",8.01,"pH",9999999,NA,3
57000063,"HARALDSTED Å, OS HARALDSTED BY","Suså","09.03.2016 12.00.00 +01:00","Enkeltprøve",674991,"Vandløb",6152965,"Total","Phosphor, total-P"," =",0.045597532038836,"mg/l",9999999,NA,3
3000005,"HØGHOLT MØLLEBÆK, V. HØGHOLT","Uggerbyå","22.11.2023 12.00.00 +01:00","Enkeltprøve",573400,"Vandløb",6368740,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",5.2,"mg/l",0.005,NA,2
47000033,"LILLEBÆK, FREDSKOVVEJ","Hundstrup Å m.fl.","23.10.2024 12.00.00 +02:00","Enkeltprøve",612863,"Vandløb",6109465,"Total","Phosphor, total-P"," =",0.08,"mg/l",0.003,0.009000000000000001,2
53000226,"Røjlegrøften, v. indløb til Mølleåen","Harrestrupå","17.03.2004 12.00.00 +01:00","Enkeltprøve",709950,"Vandløb",6170958,"Total","Tørstof,total"," =",719,"mg/l",9999999,NA,2
32000014,"NØRUP BÆK, Ø.F.NØRUP","Vejle Å","04.03.1991 12.00.00 +01:00","Enkeltprøve",520270,"Vandløb",6175560,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",7.5,"mg/l",9999999,NA,2
21000529,"FUNDER Å, FUNDERHOLME","Gudenåen","10.07.1991 12.00.00 +02:00","Enkeltprøve",531556,"Vandløb",6222915,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.281,"mg/l",9999999,NA,2
51000001,"SVINNINGE Å, MARKE BRO","Bregninge/Tuse Å m.fl.","26.10.2020 12.00.00 +01:00","Enkeltprøve",655013,"Vandløb",6175197,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.12,"mg/l",9999999,NA,3
24000002,"ØRUM Å, SYDLIG BRO VED GAMMELMØLLE","Grenå m.fl.","30.10.1986 12.00.00 +01:00","Enkeltprøve",604601,"Vandløb",6253840,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.068,"mg/l",9999999,NA,2
21000502,"TANGE Å, VINDELSBÆK BRO","Gudenåen","12.03.1975 12.00.00 +01:00","Enkeltprøve",532900,"Vandløb",6245042,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.07,"mg/l",9999999,NA,2
26000080,"ÅRHUS Å, MUSEUMSBRO","Århuså","01.02.1983 12.00.00 +01:00","Enkeltprøve",574350,"Vandløb",6224105,"Ej oplyst","BI5"," =",7.2,"mg/l",9999999,NA,3
43000007,"VIBY Å, 2.90","Storå","06.11.1997 12.00.00 +01:00","Enkeltprøve",553199,"Vandløb",6144994,"Total","pH"," =",7.86,"pH",9999999,NA,2
29000007,"RÅRUP Å, ÅSTRUP","Rårup/Rohden åer m.fl.","23.06.1993 12.00.00 +02:00","Enkeltprøve",560665,"Vandløb",6180333,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",1.7,"mg/l",9999999,NA,2
57000058,"SUSÅ, S.F.HOLLØSE BRO","Suså","30.08.2000 12.00.00 +02:00","Enkeltprøve",670728,"Vandløb",6131445,"Total","Jern"," =",0.08,"mg/l",9999999,NA,3
60000022,"BAKKEBØLLE BÆK, ORNUMHAVE","Fakseå","21.09.1987 12.00.00 +02:00","Enkeltprøve",690359,"Vandløb",6096784,"Total","COD, Kemisk iltforbrug"," =",28.4,"mg/l",9999999,NA,2
21000648,"HYLTE BÆK, Afløb Ballen Rens., os Nr. Vissing-Veng vej","Gudenåen","24.11.2015 12.00.00 +01:00","Enkeltprøve",554072,"Vandløb",6219282,"Total","Jern"," =",1,"mg/l",9999999,NA,3
21000062,"SALTEN Å, SALTENBRO","Gudenåen","10.07.2007 12.00.00 +02:00","Enkeltprøve",536142,"Vandløb",6213204,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.12,"mg/l",9999999,NA,3
25000092,"ØSTER BÆK, V FOR GRIMLUNDGÅRD","Skjernå","25.04.2005 12.00.00 +02:00","Enkeltprøve",481757,"Vandløb",6187453,"Total","BI5"," =",0.9,"mg/l",9999999,NA,2
45000005,"STAVIS Å, STAVIS BRO (ST 8.25)","Odense Å m.fl.","09.08.2017 12.00.00 +02:00","Enkeltprøve",581839,"Vandløb",6143654,"Total","Suspenderede stoffer"," =",12,"mg/l",9999999,NA,3
21000786,"HAURBÆK, 250 M OS. SØEN","Gudenåen","25.02.1997 12.00.00 +01:00","Enkeltprøve",529519,"Vandløb",6234685,"Total","Phosphor, total-P"," =",0.13000000617466867,"mg/l",9999999,NA,3
60000035,"LILLE Å, TRANEGÅRD","Fakseå","01.04.2019 12.00.00 +02:00","Enkeltprøve",699089,"Vandløb",6122989,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.013,"mg/l",9999999,NA,3
55000018,"ÅMOSE Å, BROMØLLE","Åmoseå","07.06.1995 12.00.00 +02:00","Enkeltprøve",650366,"Vandløb",6165418,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",3.16,"mg/l",9999999,NA,3
28000001,"BYGHOLM Å, KØRUP BRO","Bygholmå","02.04.1987 12.00.00 +02:00","Enkeltprøve",547224,"Vandløb",6192161,"Ej oplyst","Nitrogen,total N"," =",12.4,"mg/l",9999999,NA,3
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","08.10.2002 12.00.00 +02:00","Puljet prøve / tidsproportional",584157,"Vandløb",6132337,"Total","pH"," =",7.9,"pH",9999999,NA,2
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","05.07.1992 12.00.00 +02:00","Puljet prøve / tidsproportional",584157,"Vandløb",6132337,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",2.38,"mg/l",9999999,NA,2
41000020,"BLÅ Å - BOVRUP BÆK, BLANSSKOV","Flere små vandløb til østk","06.05.2008 12.00.00 +02:00","Enkeltprøve",540197,"Vandløb",6094929,"Total","Phosphor, total-P"," =",0.1,"mg/l",9999999,NA,2
52000020,"NYBØLLE Å, NYBØLLEVAD BRO","Havelseå","22.03.1994 12.00.00 +01:00","Puljet prøve / tidsproportional",705061,"Vandløb",6178008,"Total","Tørstof,total"," =",8,"mg/l",9999999,NA,2
25000704,"Tilløb til Hover Å ved Hover Kirke","Skjernå","23.07.2015 12.00.00 +02:00","Enkeltprøve",463224,"Vandløb",6222183,"Total","Alkalinitet,total TA"," =",1.2,"mmol/l",9999999,NA,3
62000022,"ÅMOSE RENDEN, N.F. HULEBÆK HUSE","Halstedå","11.04.2023 12.00.00 +02:00","Enkeltprøve",646300,"Vandløb",6080941,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.027,"mg/l",0.003,NA,2
45000044,"LUNDE Å, 7.25","Odense Å m.fl.","11.09.1980 12.00.00 +02:00","Enkeltprøve",584859,"Vandløb",6149614,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",1.04,"mg/l",9999999,NA,2
9000002,"LANGESLUND KANAL, V. TVEKÆRGÅRD","Tranumå m.fl.","17.12.2002 12.00.00 +01:00","Enkeltprøve",535868,"Vandløb",6333317,"Total","Nitrogen,total N"," =",2.7,"mg/l",9999999,NA,2
52000033,"MADEMOSE Å, S FOR TØRSLEV","Havelseå","23.11.2000 12.00.00 +01:00","Enkeltprøve",689889,"Vandløb",6187970,"Total","BOD ufortyndet"," =",1.3,"mg/l",9999999,NA,3
9000021,"TRANUM Å, OLAND-TRANUM PUMPESTATION","Tranumå m.fl.","12.08.1986 12.00.00 +02:00","Enkeltprøve",529650,"Vandløb",6322586,"Total","Phosphor, total-P"," =",0.163,"mg/l",9999999,NA,3
32000004,"GREJS Å, GREJSDALENS PLANTESKOLE","Vejle Å","09.07.2018 12.00.00 +02:00","Enkeltprøve",532811,"Vandløb",6179209,"Total","Glødetab,susp.stof"," =",1.3,"mg/l",9999999,NA,3
21000030,"KNUD Å, SOPHIENDAL","Gudenåen","02.12.2004 12.00.00 +01:00","Enkeltprøve",554556,"Vandløb",6218902,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",7.88,"mg/l",9999999,NA,3
52000022,"JONSTRUP Å, KNARDRUPVEJ","Havelseå","05.12.2006 12.00.00 +01:00","Enkeltprøve",706565,"Vandløb",6185713,"Total","pH"," =",7.83,"pH",9999999,NA,3
61000013,"FRIBRØDRE Å, RODEMARK","Tingstedå","17.03.2004 12.00.00 +01:00","Enkeltprøve",696179,"Vandløb",6084084,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",6.07,"mg/l",9999999,NA,3
25001106,"Tim Enge, Sdr Kast Hovedkanal","Skjernå","16.12.2008 12.00.00 +01:00","Enkeltprøve",451942,"Vandløb",6228384,"Total","Suspenderede stoffer"," =",9.5,"mg/l",9999999,NA,2
31000032,"FRISVAD MØLLEBÆK, NØ F. ARMVADGÅRD","Vardeå","31.07.2023 12.00.00 +02:00","Enkeltprøve",470660,"Vandløb",6167773,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.039,"mg/l",0.003,NA,2
47000045,"LILLEBÆK, DRÆN 6  - LOOP4","Hundstrup Å m.fl.","20.03.2002 12.00.00 +01:00","Enkeltprøve",612268,"Vandløb",6109843,"Total","Alkalinitet,total TA"," =",3.87,"mmol/l",9999999,NA,2
62000022,"ÅMOSE RENDEN, N.F. HULEBÆK HUSE","Halstedå","08.03.2022 12.00.00 +01:00","Enkeltprøve",646300,"Vandløb",6080941,"Total","Nitrogen,total N"," =",8,"mg/l",0.02,NA,3
23000043,"VEGGERSLEV Å, BRO, 500M OPST. STRAND","Egå m.fl","26.03.1985 12.00.00 +01:00","Enkeltprøve",615027,"Vandløb",6261920,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",7.81,"mg/l",9999999,NA,2
61000011,"SØRUP Å, LUNDBY BRO","Tingstedå","11.11.1996 12.00.00 +01:00","Enkeltprøve",682349,"Vandløb",6082814,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",5.23,"mg/l",9999999,NA,2
19000016,"FISKBÆK Å, NYBRO JERNBANEN","Jordbro/Fiskbæk åer m.fl.","13.10.2014 12.00.00 +02:00","Enkeltprøve",515729,"Vandløb",6258215,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",1.52,"mg/l",9999999,NA,3
49000061,"ÆBELHOLT Å, SØSTERBRO MØLLE","Poel Å","13.12.2011 12.00.00 +01:00","Enkeltprøve",699103,"Vandløb",6204768,"Total","Glødetab,susp.stof"," =",5.1,"mg/l",9999999,NA,3
37000034,"HADERSLEV MØLLESTRØM, HADERSLEV","Hoptrupå m.fl.","02.02.2009 12.00.00 +01:00","Enkeltprøve",531011.3833360457,"Vandløb",6122425.855555215,"Total","BI5"," =",1.2,"mg/l",9999999,NA,3
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","17.08.1996 12.00.00 +02:00","Puljet prøve / tidsproportional",584157,"Vandløb",6132337,"Total","Suspenderede stoffer","<",5,"mg/l",9999999,NA,2
21001663,"LILLEÅ, MØLBALLE BRO","Gudenåen","27.04.2023 12.00.00 +02:00","Enkeltprøve",566097,"Vandløb",6231909,"Partikelbundet - fra filteret","Glødetab,susp.stof"," =",1.8,"mg/l",1,NA,2
25000592,"SKJERN Å, O.S. RØRBÆKSØ","Skjernå","17.10.2002 12.00.00 +02:00","Enkeltprøve",524183,"Vandløb",6197764,"Total","Nitrogen,total N"," =",1.2,"mg/l",9999999,NA,2
21006371,"Guden Å, Svejbæk Færge","Gudenåen","19.05.2021 12.00.00 +02:00","Enkeltprøve",539750,"Vandløb",6220279,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.0024,"mg/l",0.001,NA,3
46000020,"PUGE MØLLEÅ, SANDAGER KIRKEMADE (3.40)","Brendeå","19.06.1991 12.00.00 +02:00","Enkeltprøve",558979,"Vandløb",6131404,"Total","BI5","<",2,"mg/l",9999999,NA,2
42000379,"Uge Bæk, Øst for bro ved vejen fra Fres","Vidå","27.02.2018 12.00.00 +01:00","Enkeltprøve",509509,"Vandløb",6087861,"Total","Nitrogen,total N"," =",2.4,"mg/l",9999999,NA,3
51000024,"TUSE Å, NYBRO","Bregninge/Tuse Å m.fl.","31.05.2001 12.00.00 +02:00","Enkeltprøve",662560,"Vandløb",6175718,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.036,"mg/l",9999999,NA,3
21000930,"GUDENÅ, TINNET BRO","Gudenåen","06.03.2024 12.00.00 +01:00","Enkeltprøve",525724,"Vandløb",6194439,"Total","Jern"," =",0.27,"mg/l",0.02,0.02,2
49000094,"PØLE Å, Ns Alsønderup Enge","Poel Å","04.11.2020 12.00.00 +01:00","Enkeltprøve",700057,"Vandløb",6208333,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.015,"mg/l",9999999,NA,3
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","30.08.2005 12.00.00 +02:00","Puljet prøve / tidsproportional",584157,"Vandløb",6132337,"Total","Suspenderede stoffer"," =",2,"mg/l",9999999,NA,2
26000078,"ÅRHUS Å, VED FUSVAD OPSTR.JEKSEN BÆK","Århuså","25.09.1984 12.00.00 +02:00","Enkeltprøve",561937,"Vandløb",6219212,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.074,"mg/l",9999999,NA,2
66000014,"Bagge Å, ved målestation 650 m OS havet","Nordvest Bornholm","23.09.2014 12.00.00 +02:00","Enkeltprøve",863839,"Vandløb",6126695,"Total","Phosphor, total-P"," =",0.21,"mg/l",9999999,NA,3
27000671,"Stampemølle Bæk, Opstrøms Odder Å","Giber/Odder åer m.fl.","13.11.2018 12.00.00 +01:00","Enkeltprøve",572323,"Vandløb",6204864,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.015,"mg/l",9999999,NA,3
21000642,"GUDENÅ, KLOSTERMØLLE","Gudenåen","08.09.1977 12.00.00 +01:00","Enkeltprøve",542731,"Vandløb",6210874,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N","<",0.1,"mg/l",9999999,NA,2
60000548,"T.T.LILLE Å, KOHAVE","Fakseå","07.04.2011 12.00.00 +02:00","Enkeltprøve",698087,"Vandløb",6123155,"Total","BI5"," =",0.74,"mg/l",9999999,NA,2
17002092,"Simested Å, 10 M Opstrøms Abildvad Bro","Simestedå","10.05.2022 12.00.00 +02:00","Enkeltprøve",537432,"Vandløb",6281915,"Opløst - filtrat fra filtrering","Nitrit+nitrat-N"," =",9,"mg/l",0.005,NA,3
15000044,"HODAL BÆK, IDV. 579 - NS BRO V.SKIVEVEJ","Mariager m.fl.","19.03.1991 12.00.00 +01:00","Enkeltprøve",548296,"Vandløb",6277710,"Total","pH"," =",7.9,"pH",9999999,NA,3
56000001,"BJERGE Å, FÅRDRUP","Tudeå","28.01.2008 12.00.00 +01:00","Enkeltprøve",647521,"Vandløb",6131424,"Total","Glødetab,susp.stof"," =",3.5,"mg/l",9999999,NA,3
46000016,"HATTEBÆKKEN, VEJ FALSLED-JORDLØSE (0.80)","Brendeå","16.02.1989 12.00.00 +01:00","Enkeltprøve",572696,"Vandløb",6113278,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.09,"mg/l",9999999,NA,2
38000047,"GELS Å, S FOR ENDERUPSKOV","Ribeå","15.08.2019 12.00.00 +02:00","Enkeltprøve",496760,"Vandløb",6126202,"Opløst - filtrat fra filtrering","Ammoniak+ammonium-N"," =",0.015,"mg/l",9999999,NA,3
51000026,"ELVERDAMSÅEN, V. KRAGEBRO","Bregninge/Tuse Å m.fl.","30.03.2021 12.00.00 +02:00","Enkeltprøve",675801,"Vandløb",6168971,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.037,"mg/l",0.001,NA,3
31000023,"HOLME Å, VED HOSTRUP","Vardeå","23.10.2002 12.00.00 +02:00","Enkeltprøve",481885,"Vandløb",6168781,"Total","BI5"," =",2.1,"mg/l",9999999,NA,2
57000052,"FLADSÅ, JØRGENSMINDE","Suså","24.10.1990 12.00.00 +01:00","Enkeltprøve",683979,"Vandløb",6119404,"Total","Ammoniak+ammonium-N"," =",0.048,"mg/l",9999999,NA,3
49000090,"PØLE Å, OS KAGERUP RENDE","Poel Å","23.01.1997 12.00.00 +01:00","Enkeltprøve",702664,"Vandløb",6210697,"Total","Phosphor, total-P"," =",0.2,"mg/l",9999999,NA,2
16000023,"BREDKÆR BÆK, NS. KÆRGÅRD MØLLE DAMBRUG","Hellegård/Vium Mølle åer","11.04.2007 12.00.00 +02:00","Enkeltprøve",470133,"Vandløb",6259807,"Total","Suspenderede stoffer"," =",8,"mg/l",9999999,NA,3
9000463,"Kanal Arup Vejle, 200 M Opstrøms Østerild Fjord","Tranumå m.fl.","15.05.2003 12.00.00 +02:00","Enkeltprøve",493096,"Vandløb",6317960,"Total","Nitrit+nitrat-N"," =",0.007000000332482159,"mg/l",9999999,NA,2
37000038,"TAPS Å, VED RENSNINGSANLÆG","Hoptrupå m.fl.","28.02.1996 12.00.00 +01:00","Enkeltprøve",531532.3303914479,"Vandløb",6134155.275775601,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.096,"mg/l",9999999,NA,3
62000014,"HØJVADS RENDE, LILLE ROSNING","Halstedå","12.10.1993 12.00.00 +01:00","Enkeltprøve",646689,"Vandløb",6082394,"Total","Jern"," =",0.59,"mg/l",9999999,NA,3
46000001,"BRENDE Å, ST 5.3","Brendeå","18.04.2000 12.00.00 +02:00","Enkeltprøve",558685,"Vandløb",6136645,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.02,"mg/l",9999999,NA,3
49000061,"ÆBELHOLT Å, SØSTERBRO MØLLE","Poel Å","28.11.1989 12.00.00 +01:00","Enkeltprøve",699103,"Vandløb",6204768,"Ej oplyst","Calcium"," =",140,"mg/l",9999999,NA,2
45000002,"ODENSE Å, NS EJBY SLUSE (9.45)","Odense Å m.fl.","18.06.2002 12.00.00 +02:00","Puljet prøve / tidsproportional",589919,"Vandløb",6140164,"Total","Ammoniak+ammonium-N"," =",0.094,"mg/l",9999999,NA,2
25000086,"TIM Å, V. SØNDERBY","Skjernå","29.10.2009 12.00.00 +01:00","Enkeltprøve",454474,"Vandløb",6228810,"Total","Glødetab,susp.stof"," =",5.1,"mg/l",9999999,NA,3
45000003,"ODENSE Å, Kratholm (22.35)","Odense Å m.fl.","31.03.2009 12.00.00 +02:00","Puljet prøve / tidsproportional",584157,"Vandløb",6132337,"Opløst - filtrat fra filtrering","Ortho-phosphat-P"," =",0.024,"mg/l",9999999,NA,2
40000001,"BREDE Å, BREDEBRO","Bredeå","09.01.1989 12.00.00 +01:00","Enkeltprøve",488851,"Vandløb",6101719,"Total","Nitrogen,total N"," =",3.9,"mg/l",9999999,NA,3
47000033,"LILLEBÆK, FREDSKOVVEJ","Hundstrup Å m.fl.","19.11.2003 12.00.00 +01:00","Enkeltprøve",612863,"Vandløb",6109465,"Total","pH"," =",7.3,"pH",9999999,NA,3
28000001,"BYGHOLM Å, KØRUP BRO","Bygholmå","11.03.1981 12.00.00 +01:00","Enkeltprøve",547224,"Vandløb",6192161,"Ej oplyst","KIF,total Kemisk iltforbrug"," =",10,"mg/l",9999999,NA,3
20000318,"Mundbjerg Bæk, Vej Vintrup-Nautrup","Skive/Karup Å","27.08.1997 12.00.00 +02:00","Enkeltprøve",495697,"Vandløb",6252347,"Ej oplyst","Phosphor, total-P"," =",0.064,"mg/l",9999999,NA,2
25000733,"ODDERBÆK, TILLLØB KULSØ","Skjernå","07.05.2014 12.00.00 +02:00","Enkeltprøve",519401,"Vandløb",6198577,"Total","Nitrogen,total N"," =",2.74781356,"mg/l",9999999,NA,3
28000001,"BYGHOLM Å, KØRUP BRO","Bygholmå","12.04.1984 12.00.00 +02:00","Enkeltprøve",547224,"Vandløb",6192161,"Ej oplyst","COD, mod."," =",14,"mg/l",9999999,NA,3
50000051,"MØLLEÅ, STAMPEN MØLLE","Mølleå","20.06.1996 12.00.00 +02:00","Enkeltprøve",722466,"Vandløb",6190331,"Total","BI5"," =",4.67,"mg/l",9999999,NA,3
19000011,"FISKBÆK Å, OS NYBRO","Jordbro/Fiskbæk åer m.fl.","19.03.1987 12.00.00 +01:00","Enkeltprøve",518749,"Vandløb",6263210,"Total","Ammoniak+ammonium-N"," =",1.1000000522471964,"mg/l",9999999,NA,2
45000044,"LUNDE Å, 7.25","Odense Å m.fl.","05.05.1987 12.00.00 +02:00","Enkeltprøve",584859,"Vandløb",6149614,"Total","Nitrogen,total N"," =",8.54,"mg/l",9999999,NA,2
